MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice,YrSold
20,RL,75.0,14587,Pave,IR1,Inside,Somerst,Norm,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1498,1498,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2008.0,Fin,592,TA,TA,Y,0,174,0,0,0,8,Partial,264132,2008
60,RL,80.0,10421,Pave,Reg,Inside,NWAmes,Norm,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,586,980,GasA,TA,Y,SBrkr,734,0,2,1,3,1,TA,7,Typ,1,Attchd,1988.0,Unf,496,TA,TA,Y,228,66,156,0,0,3,Normal,196500,2010
50,RL,75.0,12508,Pave,IR1,Inside,Mitchel,Norm,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,323,983,GasA,Ex,Y,SBrkr,767,1,2,0,4,1,TA,7,Mod,0,Attchd,1989.0,Unf,423,TA,TA,Y,245,0,156,0,0,7,Normal,160000,2008
20,RL,70.0,9100,Pave,Reg,Inside,CollgCr,Norm,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1836,1860,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,8,Typ,1,Attchd,2004.0,Fin,484,TA,TA,Y,120,33,0,0,0,10,Normal,216837,2006
60,RL,47.0,53504,Pave,IR2,CulDSac,StoneBr,Norm,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,234,1650,GasA,Ex,Y,SBrkr,1589,1,3,1,4,1,Ex,12,Mod,1,BuiltIn,2003.0,Fin,841,TA,TA,Y,503,36,0,210,0,6,Normal,538000,2010
20,RL,67.0,8877,Pave,Reg,Inside,Edwards,Norm,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,836,GasA,TA,Y,FuseF,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1951.0,Unf,396,TA,TA,Y,0,0,0,0,0,4,Normal,102000,2006
80,RL,94.0,7819,Pave,Reg,Inside,Edwards,Norm,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,480,1029,GasA,TA,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,1,Detchd,1976.0,Unf,672,TA,TA,Y,144,0,0,0,0,3,Abnorml,107000,2010
20,RL,70.0,10150,Pave,Reg,Inside,NAmes,Feedr,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,456,912,GasA,Ex,Y,FuseA,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1958.0,RFn,275,TA,TA,Y,0,0,0,0,0,7,Normal,114500,2007
20,RL,110.0,14226,Pave,Reg,Corner,NridgHt,Norm,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1935,1935,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,Gd,9,Typ,1,Attchd,2006.0,Fin,895,TA,TA,Y,315,45,0,0,0,7,Partial,395000,2007
120,RM,32.0,4500,Pave,Reg,FR2,Mitchel,Norm,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,338,1204,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,TA,5,Typ,0,Attchd,1998.0,Fin,412,TA,TA,Y,0,247,0,0,0,6,Normal,162000,2009
20,RL,86.0,11210,Pave,IR1,Inside,CollgCr,Norm,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,1594,1614,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,865,TA,TA,Y,144,59,0,0,0,7,Partial,221500,2006
20,RL,100.0,13350,Pave,IR1,Inside,Sawyer,Norm,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,102,864,GasA,TA,Y,SBrkr,0,1,1,0,3,1,TA,5,Typ,1,Attchd,1974.0,Unf,440,TA,TA,Y,241,0,0,0,0,6,Normal,142500,2006
90,RL,78.0,10530,Pave,Reg,Inside,Mitchel,Norm,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,975,GasA,TA,Y,SBrkr,0,1,1,0,2,1,TA,4,Typ,0,Attchd,1977.0,Unf,504,TA,TA,Y,0,0,0,0,0,5,Normal,135000,2006
20,RL,63.0,7875,Pave,Reg,Inside,Gilbert,Norm,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,1237,1237,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,6,Typ,1,Attchd,1995.0,Fin,402,TA,TA,Y,220,21,0,0,0,6,Normal,176000,2007
60,RL,65.0,7153,Pave,Reg,Inside,SawyerW,Norm,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,374,761,GasA,Ex,Y,SBrkr,793,0,2,1,3,1,Gd,7,Typ,0,Attchd,1992.0,RFn,484,TA,TA,Y,0,124,0,0,0,7,Normal,175900,2006
20,RL,67.0,16285,Pave,IR2,Inside,CollgCr,Norm,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1413,1413,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2001.0,RFn,605,TA,TA,Y,0,33,0,0,0,6,Normal,187100,2009
50,RM,60.0,10800,Pave,Reg,Inside,OldTown,Artery,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,686,GasA,TA,Y,SBrkr,686,1,2,0,4,1,TA,7,Typ,0,Detchd,1961.0,Unf,416,TA,TA,Y,0,0,196,0,0,6,Normal,139000,2010
60,RL,76.0,10142,Pave,IR1,Inside,SawyerW,Norm,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,300,956,GasA,Ex,Y,SBrkr,1128,1,2,1,4,1,Gd,8,Typ,0,BuiltIn,2004.0,RFn,618,TA,TA,Y,0,45,0,0,0,1,Normal,233000,2010
20,RM,50.0,6000,Pave,Reg,Corner,OldTown,Norm,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,901,901,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,281,Fa,TA,Y,0,0,0,0,0,8,Normal,107900,2008
120,RL,43.0,3182,Pave,Reg,Inside,Blmngtn,Norm,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,1129,1145,GasA,Ex,Y,SBrkr,0,0,2,0,2,1,Gd,5,Typ,1,Attchd,2005.0,Fin,397,TA,TA,Y,100,16,0,0,0,9,Normal,160200,2009
60,RL,92.0,9920,Pave,IR1,CulDSac,NoRidge,Norm,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,255,1117,GasA,Ex,Y,SBrkr,886,1,2,1,3,1,TA,8,Typ,1,Attchd,1997.0,Unf,455,TA,TA,Y,180,130,0,0,0,6,Normal,269790,2007
20,RL,76.0,9158,Pave,Reg,Inside,Somerst,Norm,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1496,1496,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,474,TA,TA,Y,168,130,0,0,0,6,Partial,225000,2007
60,RL,70.0,8400,Pave,Reg,Inside,SawyerW,Norm,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,650,650,GasA,TA,Y,SBrkr,676,0,2,1,3,1,TA,7,Typ,1,Attchd,1980.0,Unf,476,TA,TA,Y,0,50,0,204,0,4,Normal,171000,2010
20,RL,71.0,8197,Pave,Reg,Inside,Sawyer,Norm,1Story,6,5,1977,1977,Gable,CompShg,Plywood,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,660,660,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,TA,7,Typ,1,Attchd,1977.0,RFn,528,TA,TA,Y,138,0,0,0,0,4,Normal,143500,2007
20,RL,57.0,7677,Pave,Reg,Inside,NAmes,Norm,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,203,773,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1953.0,Unf,240,TA,TA,Y,0,0,0,0,0,4,Abnorml,110000,2008
60,RL,104.0,13518,Pave,Reg,Inside,NridgHt,Norm,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,1926,1926,GasA,Ex,Y,SBrkr,1174,0,3,1,4,1,Ex,11,Typ,2,BuiltIn,2009.0,Fin,820,TA,TA,Y,144,78,0,0,0,7,Partial,485000,2009
50,RL,60.0,7200,Pave,Reg,Corner,SWISU,Feedr,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,162,731,GasA,Ex,Y,SBrkr,787,1,1,1,3,1,Gd,7,Typ,2,Detchd,1939.0,Unf,240,TA,TA,Y,0,0,264,0,0,6,Normal,175000,2007
60,RL,79.0,12798,Pave,IR1,Inside,ClearCr,Feedr,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,154,616,GasA,Gd,Y,SBrkr,1072,1,2,1,4,1,Gd,8,Typ,0,Attchd,1997.0,RFn,603,TA,TA,Y,403,114,185,0,0,5,Normal,200000,2008
30,RM,40.0,4800,Pave,Reg,Inside,IDOTRR,Norm,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,999,1196,GasA,Ex,Y,FuseA,0,1,1,0,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,440,TA,TA,Y,0,0,0,0,0,7,Normal,109900,2007
60,RL,63.0,8199,Pave,Reg,Inside,CollgCr,Norm,2Story,7,5,2005,2005,Gable,CompShg,WdShing,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,80,728,GasA,Ex,Y,SBrkr,728,1,2,1,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,410,TA,TA,Y,36,18,0,0,0,10,Normal,189000,2008
60,RL,107.0,13891,Pave,Reg,Inside,NridgHt,Norm,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,1734,1734,GasA,Ex,Y,SBrkr,1088,0,3,1,4,1,Ex,12,Typ,1,BuiltIn,2009.0,RFn,1020,TA,TA,Y,52,170,0,192,0,1,Partial,582933,2009
20,RL,75.0,9000,Pave,Reg,Inside,NAmes,Norm,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,124,936,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,5,Min1,0,Attchd,1954.0,Unf,286,TA,TA,Y,0,0,0,0,0,6,Family,118000,2006
20,RL,91.0,12274,Pave,IR1,FR2,Somerst,Norm,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1417,1417,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,6,Typ,0,Attchd,2008.0,RFn,554,TA,TA,Y,0,60,0,0,0,7,Partial,227680,2008
80,RL,75.0,9750,Pave,Reg,Inside,NAmes,Norm,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,100,980,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1967.0,Fin,384,TA,TA,Y,68,0,0,0,0,10,Normal,135500,2006
70,RL,144.0,21384,Pave,Reg,Inside,BrkSide,Norm,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,15,1324,GasA,Ex,Y,SBrkr,504,2,1,1,3,1,Gd,6,Typ,1,Attchd,1923.0,RFn,528,TA,TA,Y,0,312,0,0,0,5,Normal,223500,2009
80,RL,85.0,13400,Pave,Reg,Inside,NAmes,Norm,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,380,1024,GasA,TA,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,484,TA,TA,Y,0,0,0,0,0,6,Normal,159950,2006
75,RM,90.0,8100,Pave,Reg,Corner,OldTown,Norm,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,849,849,GasA,TA,N,FuseA,1063,0,2,0,2,3,TA,11,Typ,0,Detchd,1910.0,Unf,360,Fa,Po,N,40,156,0,0,0,11,Normal,106000,2009
20,RL,78.0,10140,Pave,Reg,Inside,NWAmes,Norm,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,0,1040,GasA,Fa,Y,SBrkr,0,1,1,1,3,1,Gd,5,Typ,1,Attchd,1974.0,RFn,484,TA,TA,Y,265,0,0,0,648,1,Normal,181000,2006
20,C (all),66.0,8712,Grvl,Reg,Inside,IDOTRR,Norm,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,540,540,GasA,TA,N,FuseA,0,0,1,0,2,1,Fa,4,Typ,0,Basment,1952.0,Unf,504,TA,TA,N,0,0,0,0,0,6,Alloca,55993,2010
20,RL,75.0,9750,Pave,Reg,Inside,NAmes,Norm,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,243.0,TA,TA,CBlock,TA,TA,No,Rec,608,Unf,834,1442,GasA,Gd,Y,SBrkr,0,0,1,1,4,1,TA,7,Typ,0,Attchd,1958.0,RFn,301,TA,TA,Y,0,0,275,0,0,4,Normal,157900,2007
50,RL,45.0,8248,Pave,Reg,Inside,Edwards,Norm,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,686,686,GasW,Gd,Y,SBrkr,564,0,1,1,3,1,Fa,7,Typ,0,Detchd,1955.0,Unf,280,TA,TA,P,207,0,96,0,0,7,Normal,116000,2006
20,RL,48.0,12137,Pave,IR2,CulDSac,CollgCr,Norm,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,442.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1649,1649,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,598,TA,TA,Y,0,34,0,0,0,5,Normal,224900,2010
80,RL,80.0,8816,Pave,Reg,Inside,ClearCr,Norm,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,506,1010,GasA,Gd,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,0,Attchd,1971.0,Unf,440,TA,TA,Y,0,0,0,0,0,6,Normal,155000,2010
120,RL,44.0,6371,Pave,IR1,Inside,NridgHt,Norm,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733,Unf,625,1358,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Gd,6,Typ,1,Attchd,2010.0,RFn,484,TA,TA,Y,192,35,0,0,0,6,Partial,224000,2010
60,RL,72.0,7226,Pave,IR1,CulDSac,CollgCr,Norm,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,798,798,GasA,Ex,Y,SBrkr,842,0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,595,TA,TA,Y,0,45,0,0,0,6,Normal,183000,2008
20,RM,60.0,6000,Pave,Reg,Inside,OldTown,Norm,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,936,936,GasA,TA,N,SBrkr,0,0,1,0,2,1,TA,4,Min2,0,Detchd,1974.0,Unf,576,TA,TA,Y,0,32,112,0,0,2,Normal,93000,2009
50,RL,60.0,9900,Pave,Reg,Inside,SWISU,Norm,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,778,778,GasA,TA,Y,SBrkr,545,0,2,0,3,1,TA,7,Typ,1,Detchd,1940.0,Unf,240,TA,TA,Y,335,0,0,0,0,7,Normal,139500,2009
20,FV,81.0,11216,Pave,Reg,Inside,Somerst,Norm,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,1489,1489,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,776,TA,TA,Y,0,140,0,0,0,6,Partial,232600,2006
20,RL,114.0,14803,Pave,Reg,Inside,NridgHt,PosN,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,442,2078,GasA,Ex,Y,SBrkr,0,1,2,0,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,1220,TA,TA,Y,188,45,0,0,0,6,Partial,385000,2008
20,RL,65.0,8529,Pave,IR1,Inside,SawyerW,Norm,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,1434,1454,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2001.0,RFn,527,TA,TA,Y,290,39,0,0,0,4,Normal,189000,2009
160,FV,24.0,2544,Pave,Reg,Inside,Somerst,Norm,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,GasA,Ex,Y,SBrkr,623,0,2,1,2,1,Gd,4,Typ,0,Detchd,2005.0,RFn,480,TA,TA,Y,0,166,0,0,0,7,Normal,147400,2006
20,RL,80.0,11900,Pave,IR1,Corner,NAmes,Norm,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,352,1392,GasA,TA,Y,FuseA,0,1,1,1,3,1,TA,6,Typ,2,Attchd,1957.0,RFn,458,TA,TA,Y,0,0,0,192,0,6,Normal,166000,2008
160,FV,30.0,3180,Pave,Reg,Inside,Somerst,Norm,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,600,600,GasA,Ex,Y,SBrkr,600,0,2,1,2,1,Gd,4,Typ,0,Detchd,2005.0,RFn,480,TA,TA,Y,0,166,0,0,0,6,Normal,151000,2006
60,RL,44.0,9548,Pave,IR1,CulDSac,CollgCr,Norm,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,458,941,GasA,Ex,Y,SBrkr,888,1,2,1,3,1,Gd,7,Typ,1,Attchd,2003.0,RFn,613,TA,TA,Y,192,39,0,0,0,1,Normal,237000,2010
20,RL,100.0,10004,Pave,Reg,Inside,NAmes,Norm,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,975,1516,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1964.0,RFn,472,TA,TA,Y,0,0,0,152,0,2,Normal,167000,2009
20,RL,75.0,7875,Pave,Reg,Inside,NAmes,Norm,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,572,1144,GasA,Gd,Y,SBrkr,0,1,1,0,3,1,TA,6,Typ,0,Attchd,1961.0,Unf,456,TA,TA,Y,0,0,0,0,0,9,Normal,139950,2008
20,RL,60.0,9600,Pave,Reg,Inside,Sawyer,Norm,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,625,1067,GasA,TA,Y,SBrkr,0,0,2,0,2,1,Gd,4,Min2,0,Attchd,1996.0,Unf,436,TA,TA,Y,290,0,0,0,0,2,Normal,128000,2010
30,RM,90.0,8100,Pave,Reg,Inside,OldTown,Norm,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,1221,1559,GasA,Gd,Y,SBrkr,0,1,1,0,2,1,TA,5,Min2,0,Detchd,1948.0,Unf,812,TA,TA,Y,0,116,230,0,0,6,Normal,153500,2007
160,RM,21.0,1680,Pave,Reg,Inside,BrDale,Norm,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,153,483,GasA,TA,Y,SBrkr,504,1,1,1,2,1,TA,5,Typ,0,Detchd,1973.0,Unf,264,TA,TA,Y,0,0,0,0,0,11,Normal,100000,2008
20,RL,75.0,9525,Pave,Reg,Inside,CollgCr,Norm,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,1099,1099,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,Gd,6,Typ,0,Attchd,1999.0,Unf,352,TA,TA,Y,278,0,0,0,0,6,Normal,144000,2008
50,RL,70.0,11767,Pave,Reg,Inside,Edwards,Norm,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,416,768,GasA,Ex,Y,SBrkr,432,0,1,0,3,1,TA,6,Typ,0,Detchd,1946.0,Unf,240,TA,TA,Y,0,0,0,0,0,5,Normal,130500,2008
70,RM,60.0,10440,Pave,Reg,Inside,OldTown,Norm,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,650,650,GasA,Gd,Y,SBrkr,581,0,2,0,3,1,Gd,8,Typ,1,Detchd,1983.0,Unf,686,Gd,TA,P,70,78,68,0,0,6,Normal,157500,2008
80,RL,82.0,9020,Pave,Reg,Inside,NAmes,Norm,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,276,1127,GasA,TA,Y,SBrkr,0,1,1,1,3,1,TA,6,Typ,0,Attchd,1966.0,RFn,490,Gd,Gd,Y,0,129,0,0,0,5,Normal,174900,2008
50,RM,100.0,12665,Pave,IR1,Inside,OldTown,Artery,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,876,876,GasA,Gd,Y,SBrkr,540,0,1,1,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,720,TA,TA,Y,418,0,194,0,0,6,Normal,153900,2008
60,RL,75.0,9317,Pave,Reg,Inside,SawyerW,Norm,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,227,740,GasA,Ex,Y,SBrkr,769,1,2,1,3,1,Gd,7,Typ,1,Attchd,1993.0,Unf,425,TA,TA,Y,234,72,192,0,0,7,Normal,213000,2009
20,RL,36.0,15523,Pave,IR1,CulDSac,CollgCr,Norm,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,404,864,GasA,Ex,Y,SBrkr,0,1,1,0,3,1,TA,5,Typ,1,Attchd,1972.0,Unf,338,TA,TA,Y,0,0,0,0,0,8,Normal,133500,2009
50,RL,75.0,45600,Pave,IR2,Inside,ClearCr,Norm,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,907,907,GasA,TA,Y,SBrkr,1051,0,3,0,5,1,TA,10,Typ,1,Detchd,1908.0,Unf,360,Fa,TA,Y,486,40,0,175,0,9,Normal,240000,2008
80,RL,80.0,9600,Pave,Reg,FR2,Veenker,Feedr,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,528,528,GasA,Ex,Y,SBrkr,761,0,2,1,3,1,TA,7,Typ,1,Attchd,1976.0,RFn,512,TA,TA,Y,113,100,0,0,0,8,Normal,187000,2007
120,RM,36.0,4435,Pave,Reg,Inside,CollgCr,Norm,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,189,848,GasA,Ex,Y,SBrkr,0,1,1,0,1,1,Gd,3,Typ,0,Attchd,2003.0,Fin,420,TA,TA,Y,140,0,0,0,0,11,Normal,131500,2007
75,RL,53.0,7128,Pave,Reg,Inside,Crawfor,Norm,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,554,918,GasA,Gd,Y,SBrkr,728,0,2,0,4,1,TA,7,Typ,2,Detchd,1941.0,Unf,240,TA,TA,Y,0,0,0,126,0,8,Normal,164000,2007
20,RL,102.0,17920,Pave,Reg,Inside,Sawyer,Norm,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,372,1763,GasA,TA,Y,SBrkr,0,1,1,1,3,1,TA,6,Typ,1,Attchd,1955.0,Unf,454,TA,TA,Y,0,418,0,312,0,7,Abnorml,170000,2006
